input_utterance,utterance_template,intent,seed_id,source,paraphrase_value,paraphrase_template,bertscore,ted,duplicate,semantics,selected_templates_related_paraphrases,ted_to_selected_templates,_is_similar
I want to read the book The Lion Sleeps Tonight,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),SearchCreativeWork,39,SNIPS,I'm looking for a way to access and read the book known as The Lion Sleeps Tonight.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( . ) ),0.93453383,2.0,False,True,"['Locate several lovely images that correspond to Opera House and have a size of 1024 pixels by 768 pixels', 'Can you find me any budget-friendly hotels for a 7-day stay in the vicinity of Riverside?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Where can I buy a used copy of the game called I Lie Around?,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),SearchCreativeWork,41,SNIPS,Please help me locate a store or website that sells used copies of the game referred to as 'I Lie Around',( S ( INTJ ( UH ) ) ( VP ( VB ) ( S ) ) ( '' ) ),0.91192144,8.0,False,True,"['Retrieve 5 conference articles that discuss text mining', 'Can you tell me the current temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
please give me the cheapest flight from denver to pittsburgh,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),flight,42,ATIS,Is it possible for you to provide me with information on the cheapest flight going from Denver to Pittsburgh?,( SQ ( VBZ ) ( NP ( NP ) ) ( ADJP ( JJ ) ) ( SBAR ( IN ) ( S ) ) ( . ) ),0.9035179,10.0,False,True,"['Discover the trending images tagged as #LOVE', 'Can you show me the top three convenience stores close to Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 8.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
i want to fly from milwaukee to orlando on either wednesday evening or thursday morning,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),flight,43,ATIS,I want to fly out of Milwaukee and arrive in Orlando. It can be either on Wednesday evening or Thursday morning.,( S ( S ( NP ) ( VP ) ) ( . ) ( S ( NP ) ( VP ) ) ( . ) ),0.93265957,6.0,False,True,"['Find videos on cooking', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
what is the lowest fare from denver to pittsburgh,( SBAR ( WHNP ( WP ) ) ( S ( VP ) ) ),airfare,44,ATIS,What is the least expensive fare for a trip between Denver and Pittsburgh?,( SBARQ ( WHNP ( WP ) ) ( VP ( VBZ ) ( NP ) ) ( . ) ),0.91754454,4.0,False,True,"['Find videos about cooking', ""Could you give me some information about the customer reviews of McDonald's on Kensington St?""]","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
what is the cheapest one way fare from boston to baltimore,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),airfare,45,ATIS,Is there any option for a budget-friendly one-way journey between Boston and Baltimore?,( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( . ) ),0.8867738,8.0,False,True,"['find places that have Join the Dots: B-sides and Rarities', 'Can you show me the best three convenience stores around Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
what is the ground transportation from oakland to san francisco,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),ground_service,46,ATIS,What are the different ways I can travel from Oakland to San Francisco?,( SBARQ ( WHNP ( WP ) ) ( VP ( VBP ) ( NP ) ) ( . ) ),0.8908023,3.0,False,True,"['find all the airlines that fly from Boston to Denver', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
can i get a rental car in dallas,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),ground_service,47,ATIS,Are there any places where I can rent cars in Dallas?,( SQ ( VBP ) ( NP ( EX ) ) ( NP ( NP ) ( SBAR ) ) ( . ) ),0.89430445,6.0,False,True,"['find showtimes for the movie The Caretaker at Fox Theatres', 'Can you tell me the current temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
what airlines fly between boston and atlanta,( SBAR ( WHNP ( WP ) ) ( S ( NP ) ( VP ) ) ),airline,48,ATIS,Can you give me details on the air carriers that travel between Boston and Atlanta?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.8773974,8.0,False,True,"['Find videos on cooking', 'Can you tell me the distance of the closest cab?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 0.0}",True
show me the airlines between boston and denver,( S ( VP ( VB ) ( S ) ) ),airline,49,ATIS,Give me a list of the carriers offering flights from Boston to Denver.,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.908662,3.0,False,True,"['Find videos about cooking', 'Can you give me information about three barbershops located in Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 4.0}",True
what does ls stand for,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ),abbreviation,50,ATIS,do you know what does ls represent?,( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VB ) ( SBARQ ) ) ( . ) ),0.8916843,8.0,False,True,"['include Kirk Hammett in my Party playlist', ""Could you give me your feedback on With Lee in Virginia, A Story of the American Civil War chronicle's fourth installment?""]","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
what does dfw mean,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ),abbreviation,51,ATIS,Please clarify the meaning of dfw to me.,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.9038137,7.0,False,True,"['Find videos on cooking', 'Can you tell me the proximity of the nearest taxi?']","{'( S ( VP ( VB ) ( NP ) ) )': 3.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
What is the forecast for Harrison-Crawford State Forest,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),GetWeather,21,SNIPS,I'd like to know what's expected in terms of weather at Harrison-Crawford State Forest.,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),0.92600536,6.0,False,True,"['locate Fox Theatres that are showing The Caretaker', ""Can you show me the ratings for McDonald's on Kensington street?""]","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
find Join the Dots: B-sides and Rarities,( S ( VP ( VB ) ( S ) ) ),SearchCreativeWork,40,SNIPS,look up venues serving Join the Dots: B-sides and Rarities,( S ( VP ( VB ) ( PRT ) ( NP ) ) ),0.9453723,2.0,False,True,"['find the cheapest price for a flight from Denver to Pittsburgh', 'Can you find me the most recent scientific paper about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Terminate i-a541 now,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),EndEC2Instance,1,ParaQuality,Halt the activity of i-a541 right away,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),0.8982371,0.0,False,True,"['Craft a comment stating that it is the best voice of all time', 'Can you tell me the weather forecast for Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Search for cooking videos,( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),SearchWeb,2,ParaQuality,Can you find me some tutorials on food preparation?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.8599588,7.0,False,True,"['Find a couple of great pictures that go well with Opera House, sized at 1024px * 768px', 'Can you find me a pub that serves Italian dressing for a group of 5 people on February 11, 2033?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 0.0}",True
Find most popular photos tagged #LOVE,( S ( S ( VP ) ) ( VP ( VBP ) ) ),SearchWeb,3,ParaQuality,Retrieve a collection of widely liked photos that are labeled with #LOVE.,( S ( VP ( VB ) ( NP ) ) ( . ) ),0.9053723,4.0,False,True,"['define dfw', 'Can you find me a pub with Italian dressing where I can host a party for 5 people on February 11, 2033?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Search for a few nice photos matching Opera House with size 1024px * 768px,( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),SearchWeb,4,ParaQuality,Could you search for several amazing photographs featuring the Opera House? I want them to have a size of exactly or roughly around pixel width and pixel height.,( S ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ( . ) ),0.85916156,11.0,False,True,"['Find videos on cooking', 'Can you tell me the current temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 9.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
Are the burglar alarms in the office malfunctioning ?,( SQ ( VBP ) ( NP ( DT ) ( NN ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ( VP ( VBG ) ) ( . ) ),CheckDevice,5,ParaQuality,Are there any faults with the security alarms in my office building?,( SQ ( VBP ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ( PP ) ) ( . ) ),0.91290116,9.0,False,True,"['display the list of airlines operating between Boston and Denver', 'Can you show me the most recent scientific paper on Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 8.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
Is the TV in the house off ?,( SQ ( VBZ ) ( NP ( DT ) ( NN ) ) ( PP ( IN ) ( NP ) ) ( PRT ( RP ) ) ( . ) ),CheckDevice,6,ParaQuality,Please let me know if there is a TV running inside.,( S ( INTJ ( UH ) ) ( VP ( VB ) ( S ) ) ( . ) ),0.8679582,10.0,False,True,"['discover theaters playing The Caretaker by searching for Fox Theatres', 'Can you tell me the temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
Any suggestions for an inexpensive hotel near Seattle for tomorrow for 2,( NP ( NP ( DT ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ),FindHotel,7,ParaQuality,"Any ideas on where I can find a cheap hotel near Seattle with availability tomorrow, suitable for two guests?",( NP ( NP ( DT ) ( NNS ) ) ( PP ( IN ) ( SBAR ) ) ( . ) ),0.89645505,2.0,False,True,"['include this musician named Kirk Hammett in my Party playlist', 'Can you find me the least expensive ticket for a one-way trip from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 8.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
Are there any cheap hotels for 7-day stay somewhere near Riverside,( SQ ( VBP ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( ADVP ( RB ) ( IN ) ( NP ) ) ),FindHotel,8,ParaQuality,Please locate some reasonably priced hotels in the vicinity of Riverside that provide lodging options for a week-long duration.,( S ( VP ( UH ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.9149867,11.0,False,True,"['locate Fox Theatres featuring The Caretaker', 'Can you tell me the definition of DFW?']","{'( S ( VP ( VB ) ( NP ) ) )': 3.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Send an email to Phil telling her that ''I got you'',( S ( VP ( VB ) ( NP ) ( PP ) ) ( '' ) ( '' ) ),SendMail,9,ParaQuality,Email Phil informing her about my pledge of loyalty - 'I'll protect you'.,"( S ( S ( VP ) ) ( , ) ( `` ) ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( '' ) ( . ) )",0.8882992,9.0,False,True,"['Find videos about cooking', 'Can you tell me the least expensive one-way fare from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 9.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
Give me 5 conference articles about text mining,( S ( VP ( VB ) ( NP ) ( NP ) ) ),FindArticles,10,ParaQuality,Do you have any information on five conference papers about the subject of text mining?,( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.89573956,6.0,False,True,"['find places where I can listen to Join the Dots: B-sides and Rarities', 'Can you tell me the definition of ls?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 2.0}",True
I am looking for the latest scientific article related to Machine Learning,( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ),FindArticles,11,ParaQuality,Is there any updated scientific material concerning Machine Learning that I can access?,( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( NP ) ( SBAR ) ) ( . ) ),0.85604644,7.0,False,True,"['provide information about airlines servicing the route from Boston to Denver', 'Could you show me 5 conference articles on the topic of text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Create a comment saying ''Best Voice Ever'',( S ( VP ( VB ) ( NP ) ) ( '' ) ),CreateComment,12,ParaQuality,Construct a remark with the content ''Unmatched Vocal Quality'',( S ( VP ( VB ) ( NP ) ) ( '' ) ( '' ) ),0.91275877,1.0,False,True,"['Find videos on cooking', 'Can you find me the most recent scientific paper that discusses Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",True
Jump to the previous song,( S ( VP ( VB ) ( PP ) ) ),NavigatePlaylist,13,ParaQuality,Navigate to the previously played song,( S ( VP ( VB ) ( PP ) ) ),0.9021592,0.0,False,True,"['Discover culinary videos', 'Could you give me an update on the weather conditions at Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",True
Skip to the next song,( S ( VP ( VB ) ( PP ) ) ),NavigatePlaylist,14,ParaQuality,Go to the next piece of music,( S ( VP ( VB ) ( PP ) ) ),0.9546421,0.0,False,True,"['include Kirk Hammett in my Party playlist', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",True
Where can I upgrade my laptop ?,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),FindStores,15,ParaQuality,Could you help me locate stores for upgrading laptops?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( S ) ) ( . ) ),0.8959454,6.0,False,True,"['Find videos on cooking', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 2.0}",True
Could you offer three barbershops in Newtown,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),FindStores,16,ParaQuality,"In the town of Newtown, could you please recommend three different barbershops?","( FRAG ( PP ( IN ) ( NP ) ) ( , ) ( MD ) ( NP ( PRP ) ) ( VP ( UH ) ( VP ) ) ( . ) )",0.90268356,8.0,False,True,"['display the list of airlines operating between Boston and Denver', 'Can you tell me the distance of the closest cab?']","{'( S ( VP ( VB ) ( NP ) ) )': 11.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
Let me have top three convenience stores near Newtown,( S ( VP ( VB ) ( S ) ) ),FindStores,17,ParaQuality,Would you be able to provide recommendations for nearby convenience stores in Newtown?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( ADJP ) ) ( . ) ),0.87601316,6.0,False,True,"['define dfw please', 'Can you find me a pub that serves Italian dressing for a party of 5 on February 11, 2033?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 2.0}",True
I want reviews for McDonald's at Kensington st.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),GetReviews,18,ParaQuality,Could you share with me some comments on the McDonald's restaurant situated on Kensington st.?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( PP ) ( NP ) ) ( . ) ),0.9089117,5.0,False,True,"['Find videos on cooking', 'Can you tell me the weather forecast for Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
How far is the closest cab,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),FindTaxi,19,ParaQuality,Can you give me an estimate on the distance of the closest cab?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.88595194,8.0,False,True,"['display the airlines that operate flights between Boston and Denver', 'Can you tell me the lowest cost for a single journey from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 0.0}",True
Request a taxi from the airport to home,( S ( VP ( VB ) ( NP ) ( PP ) ) ),BookTaxi,20,ParaQuality,I need assistance in scheduling a ride from the airport so that I can reach my place of residence.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ( SBAR ) ) ( . ) ),0.89537615,5.0,False,True,"['discover Fox Theatres showcasingThe Caretaker', 'Can you give me information about three barbershops located in Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
what is the forecast for colder in Anston,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),GetWeather,22,SNIPS,give me an update on what to expect weather-wise as things get colder in Anston,( S ( VP ( VB ) ( NP ) ( NP ) ) ),0.8886246,5.0,False,True,"['locate Fox Theatres showing The Caretaker', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
How hot is it in Pesotum,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),GetWeather,23,SNIPS,Can you provide information about the temperature in Pesotum?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.9082865,8.0,False,True,"['Discover a handful of stunning photos featuring the Opera House, all with dimensions of 1024 pixels by 768 pixels', 'Can you tell me the current temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033",( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),BookRestaurant,24,SNIPS,"Can you assist me in finding an establishment with an Italian-inspired salad bar specifically at bars or lounges catering to parties consisting of only five individuals? This event will occur at some point during the year twenty-thirty-three, specifically on February eleven?",( S ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ( S ( NP ) ( VP ) ) ( . ) ),0.8608821,8.0,False,True,"['find a screening of The Caretaker at Fox Theatres', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
Book a taverna in Equatorial Guinea this month for nine people.,( S ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ( . ) ),BookRestaurant,25,SNIPS,Inquire about vacant tables within an eatery located specifically within the region known as 'Equatoral Gunie' and note that booking is currently sought out by an individual capable of fitting 9 seated customers.,( S ( VP ( VB ) ( PP ) ) ( '' ) ( CC ) ( VP ( VB ) ( SBAR ) ) ( . ) ),0.82798094,7.0,False,True,"['find places with Join the Dots: B-sides and Rarities', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False
Book a table for eight people please,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),BookRestaurant,26,SNIPS,Is it possible to reserve a table that can accommodate eight individuals?,( SQ ( VBZ ) ( NP ( NP ) ) ( ADJP ( JJ ) ) ( S ( VP ) ) ( . ) ),0.8762738,7.0,False,True,"['Find videos on cooking', 'Can you tell me the current temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
Please add Ruud Jolie to my playlist Guest List Polygon,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),AddToPlaylist,27,SNIPS,Could you insert the musician named Ruud Jolie into my playlist titled Guest List Polygon?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),0.9079166,5.0,False,True,"['include this musician called Kirk Hammett in my playlist Party', 'Can you tell me the current heat in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
add this artist named Kirk Hammett to my playlist Party,( S ( VP ( VB ) ( NP ) ( PP ) ) ),AddToPlaylist,28,SNIPS,Add the artist named Kirk Hammett to the Playlist titled Party,( S ( VP ( VB ) ( NP ) ) ),0.93488413,1.0,False,True,"['Discover tutorials on cooking', 'Can you show me The Wedding Ring movie playing at the cinema?']","{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
I want to put a copy of this tune into Skatepark Punks,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),AddToPlaylist,29,SNIPS,Search for joints that serve delicious Italian meals,( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),0.837398,5.0,False,True,"['Locate some high-quality pictures that represent the Opera House with dimensions of 1024 pixels by 768 pixels', 'Can you tell me the weather forecast for Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6",( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),RateBook,30,SNIPS,I'm interested to hear about segment number four from a total count which is equal to six within With lee In virginia book. ,( S ( NP ( PRP ) ) ( VP ( VBP ) ( ADJP ) ) ( . ) ),0.8102369,3.0,False,True,"['Discover the trending images tagged as #LOVE', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Rate this album two out of 6,( S ( VP ( VB ) ( NP ) ( NP ) ) ),RateBook,31,SNIPS,"Please assign a score to this album, ranging from 1 to 6.","( S ( WHNP ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ( , ) ( S ) ) ( . ) )",0.861846,5.0,False,True,"['provide information about airlines servicing the route from Boston to Denver', 'Can you tell me the cheapest price for a flight from Denver to Pittsburgh?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
Give the current part of the saga 4 points out of 6.,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),RateBook,32,SNIPS,Could you provide an evaluation for this section in the saga? I'm looking for a rating from zero to six points.,( S ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( . ) ),0.86253744,9.0,False,True,"['Find videos related to cooking', 'Can you tell me the weather forecast for Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 10.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
Can you play some fifties music by lavern baker,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),PlayMusic,33,SNIPS,I am looking for eateries serving Italian cuisine. Can you assist me with that?,( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( . ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),0.8307096,10.0,False,True,"['Find a couple of beautiful images that match Opera House with dimensions 1024px * 768px', 'Can you tell me the current temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 10.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False
