input_utterance,intent,parameters,utterance_template,source,seed_id,selected_templates,selected_templates_related_paraphrases,p1,p1_template,p1_ted_to_selected_templates,p1_is_similar,p2,p2_template,p2_ted_to_selected_templates,p2_is_similar,p3,p3_template,p3_ted_to_selected_templates,p3_is_similar
what is the lowest fare from denver to pittsburgh,airfare,"[['cost_relative', 'lowest'], ['fromloc.city_name', 'denver'], ['toloc.city_name', 'pittsburgh']]",( SBAR ( WHNP ( WP ) ) ( S ( VP ) ) ),ATIS,44,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Retrieve a selection of attractive photos that are similar to Opera House and have a resolution of 1024 pixels by 768 pixels', 'Can you tell me the current temperature in Pesotum?']",Find the cheapest ticket price from Denver to Pittsburgh.,( S ( VP ( VB ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True,What is the most economical fare for a flight between Denver and Pittsburgh?,( SBARQ ( WHNP ( WP ) ) ( VP ( VBZ ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False,Discover the lowest cost for a trip from Denver to Pittsburgh.,( S ( VP ( VB ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
what is the cheapest one way fare from boston to baltimore,airfare,"[['cost_relative', 'cheapest'], ['round_trip', 'one way'], ['fromloc.city_name', 'boston'], ['toloc.city_name', 'baltimore']]",( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),ATIS,45,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['display the list of airlines operating between Boston and Denver', 'Can you find me a pub with Italian dressing where I can host a party for 5 people on February 11, 2033?']",What is the lowest priced one-way ticket for travel from Boston to Baltimore?,( SBARQ ( WHNP ( WP ) ) ( SQ ( VP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False,Can you tell me the least expensive fare available for a one-way trip from Boston to Baltimore?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 0.0}",True,I would like to know the cheapest one-way price for traveling between Boston and Baltimore.,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
what is the ground transportation from oakland to san francisco,ground_service,"[['fromloc.city_name', 'oakland'], ['toloc.city_name', 'san francisco']]",( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),ATIS,46,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['define dfw please', 'Can you find me the cheapest fare for a one-way trip from Boston to Baltimore?']",What are the available modes of transportation between Oakland and San Francisco?,( SBARQ ( WHNP ( WP ) ) ( VP ( VBP ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False,Can you tell me how to get from Oakland to San Francisco using public transportation?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( SBAR ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True,I need information on the different options for traveling from Oakland to San Francisco.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 4.0}",False
can i get a rental car in dallas,ground_service,"[['transport_type', 'rental car'], ['city_name', 'dallas']]",( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),ATIS,47,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Retrieve several high-quality photographs that are similar to Opera House and have a size of 1024 pixels by 768 pixels', 'can you give me the forecast for cooler temperatures in Anston?']",Is it possible to rent a car in Dallas?,( SQ ( VBZ ) ( NP ( NP ) ) ( ADJP ( JJ ) ) ( S ( VP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False,I need to know if there are any rental cars available in Dallas.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False,Could you please check if rental cars are accessible in Dallas?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( UH ) ( VP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
what airlines fly between boston and atlanta,airline,"[['fromloc.city_name', 'boston'], ['toloc.city_name', 'atlanta']]",( SBAR ( WHNP ( WP ) ) ( S ( NP ) ( VP ) ) ),ATIS,48,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['display the list of airlines operating between Boston and Denver', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']",Can you tell me which airlines provide service from Boston to Atlanta?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( SBAR ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True,Could you give me information about the flights between Boston and Atlanta?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 0.0}",True,I would like to know which airlines offer flights connecting Boston and Atlanta.,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
show me the airlines between boston and denver,airline,"[['fromloc.city_name', 'boston'], ['toloc.city_name', 'denver']]",( S ( VP ( VB ) ( S ) ) ),ATIS,49,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Locate some high-quality pictures that represent the Opera House with dimensions of 1024 pixels by 768 pixels', 'Can you find me a pub that serves Italian dressing for a party of 5 on February 11, 2033?']",Find flights between Boston and Denver,( NP ( NP ( VB ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False,Can you show me the airlines that fly from Boston to Denver?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 0.0}",True,I need information on the flights available between Boston and Denver,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 3.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
what does ls stand for,abbreviation,"[['meal_code', 'ls']]",( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ),ATIS,50,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Retrieve a handful of lovely photographs that match Opera House, measuring 1024 pixels in width and 768 pixels in height', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']",What is the meaning of ls?,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False,Define ls for me.,( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True,Tell me the definition of ls.,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 4.0}",True
what does dfw mean,abbreviation,"[['airport_code', 'dfw']]",( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ),ATIS,51,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['locate Fox Theatres that show The Caretaker', 'Can you find me the most recent scientific publication about Machine Learning?']",what is the meaning of dfw,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False,can you tell me the definition of dfw,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True,please explain what dfw stands for,( SINV ( ADVP ( UH ) ) ( VP ( VB ) ( SBAR ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
What is the forecast for Harrison-Crawford State Forest,GetWeather,"[['geographic_poi', 'Harrison-Crawford State Forest']]",( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),SNIPS,21,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['find albums with B-sides and Rarities from Join the Dots', 'Can you tell me the proximity of the closest taxi?']",What is the expected weather for Harrison-Crawford State Forest?,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False,Can you provide me with a forecast for Harrison-Crawford State Forest?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True,I would like to know the projected weather conditions for Harrison-Crawford State Forest.,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
find Join the Dots: B-sides and Rarities,SearchCreativeWork,"[['object_name', 'Join the Dots: B-sides and Rarities']]",( S ( VP ( VB ) ( S ) ) ),SNIPS,40,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['find a screening of The Caretaker at Fox Theatres', 'Can you tell me the current temperature in Pesotum?']",locate the album Join the Dots: B-sides and Rarities,( S ( S ( VP ) ) ( : ) ( NP ( NNS ) ( CC ) ( NNS ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False,discover where I can find Join the Dots: B-sides and Rarities,( S ( S ( VP ) ) ( : ) ( NP ( NNS ) ( CC ) ( NNS ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False,show me places that have Join the Dots: B-sides and Rarities,( S ( VP ( VB ) ( NP ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Terminate i-a541 now,EndEC2Instance,"[['VM', 'i-a541']]",( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),ParaQuality,1,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Compose a comment expressing praise for the excellent voice', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']",End i-a541 immediately,( NP ( NP ( NN ) ( NN ) ) ( ADVP ( RB ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False,Stop i-a541 right now,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True,Terminate the process named i-a541,( S ( VP ( VB ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Search for cooking videos,SearchWeb,"[['query', 'cooking videos']]",( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),ParaQuality,2,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['provide a list of airlines connecting Boston and Denver', 'Can you tell me the current weather in Pesotum?']",Find cooking tutorials,( S ( VP ( VB ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True,Discover videos on cooking,( S ( VP ( VB ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True,Look up instructional videos for cooking,( S ( VP ( VB ) ( PRT ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Find most popular photos tagged #LOVE,SearchWeb,"[['Tag', '#LOVE']]",( S ( S ( VP ) ) ( VP ( VBP ) ) ),ParaQuality,3,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['find all the airlines that fly from Boston to Denver', 'Can you tell me the proximity of the nearest cab?']",Search for popular images with the tag #LOVE,( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False,Locate the most liked pictures tagged with #LOVE,( S ( VP ( VB ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True,Find the top-rated photos featuring the hashtag #LOVE,( S ( VP ( VB ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Search for a few nice photos matching Opera House with size 1024px * 768px,SearchWeb,"[['size', '1024px * 768px'], ['query', 'Opera House']]",( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),ParaQuality,4,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Find several beautiful images that match Opera House and have dimensions of 1024px * 768px', 'Can you tell me the current heat in Pesotum?']",Locate a selection of nice photos that are related to Opera House and have a size of 1024px * 768px.,( S ( VP ( VB ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True,I'm interested in finding some appealing photos that match the Opera House and are sized at 1024px * 768px.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( ADJP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False,Discover a few pleasant images that correspond to the Opera House and have dimensions measuring 1024 pixels by 768 pixels.,( S ( VP ( VB ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Are the burglar alarms in the office malfunctioning ?,CheckDevice,"[['location', 'office']]",( SQ ( VBP ) ( NP ( DT ) ( NN ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ( VP ( VBG ) ) ( . ) ),ParaQuality,5,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['include this musician called Kirk Hammett in my playlist Party', 'Can you find me the most recent scientific publication about Machine Learning?']",Is there an issue with the office burglar alarms?,( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False,Do the burglar alarms in the office have a malfunction?,( SQ ( VBP ) ( NP ( DT ) ( NN ) ) ( VP ( NNS ) ( PP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 9.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False,Are the alarm systems in the office not functioning properly?,( SQ ( VBP ) ( NP ( NP ) ( PP ) ) ( RB ) ( VP ( VBG ) ( ADVP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 9.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
Is the TV in the house off ?,CheckDevice,"[['device', 'TV']]",( SQ ( VBZ ) ( NP ( DT ) ( NN ) ) ( PP ( IN ) ( NP ) ) ( PRT ( RP ) ) ( . ) ),ParaQuality,6,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['find the lowest cost ticket from Denver to Pittsburgh', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']",Has the TV been turned off in the house?,( SQ ( VBZ ) ( NP ( DT ) ( NN ) ) ( VP ( VBN ) ( VP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 8.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False,Did someone switch off the TV inside the house?,( SQ ( VBD ) ( NP ( NN ) ) ( VP ( VB ) ( PRT ) ( NP ) ( PP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 4.0}",False,Is the television switched off within this residence?,( SQ ( VBZ ) ( NP ( DT ) ( NN ) ) ( VP ( VBN ) ( PRT ) ( PP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 9.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
Any suggestions for an inexpensive hotel near Seattle for tomorrow for 2,FindHotel,"[['location', 'Seattle'], ['num_of_guests', '2']]",( NP ( NP ( DT ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ),ParaQuality,7,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Retrieve a handful of lovely photographs that match Opera House, measuring 1024 pixels in width and 768 pixels in height', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']",Are there any budget-friendly hotels available near Seattle for tomorrow for two people?,( SQ ( VBP ) ( NP ( EX ) ) ( NP ( NP ) ( ADJP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False,Could you recommend a cheap hotel located close to Seattle for tomorrow night for two guests?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True,Can you suggest an inexpensive accommodation option in the vicinity of Seattle for tomorrow staying with a partner?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
Are there any cheap hotels for 7-day stay somewhere near Riverside,FindHotel,"[['location', 'Riverside'], ['stay_length', '7-day']]",( SQ ( VBP ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( ADVP ( RB ) ( IN ) ( NP ) ) ),ParaQuality,8,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Find videos about cooking', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']",Can you help me find inexpensive hotels near Riverside for a 7-day stay?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( S ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 2.0}",True,I am looking for budget-friendly accommodations in the vicinity of Riverside with availability for a week-long stay.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False,Could you assist me in finding affordable hotels that can accommodate a 7-day stay near the Riverside area?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
Send an email to Phil telling her that ''I got you'',SendMail,"[['contact', 'Phil'], ['message', 'I got you']]",( S ( VP ( VB ) ( NP ) ( PP ) ) ( '' ) ( '' ) ),ParaQuality,9,"['( S ( VP ( VB ) ( NP ) ) )', '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )']","['Discover the most popular images with the #LOVE tag', 'Can you tell me the lowest price for a one-way ticket from Boston to Baltimore?']",Find restaurants that serve Italian cuisine,( S ( VP ( VB ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True,Locate places where I can get Italian food,( S ( VP ( VB ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True,Discover dining establishments offering Italian dishes,( S ( VP ( VB ) ( NP ) ) ),"{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
