seed_id,intent,input_utterance,paraphrase_value,parameters,is_correct,source,bert_score,utterance_template,paraphrase_template,ted,duplicate,semantics
14,NavigatePlaylist,Skip to the next song,Listen to next music,[],1,ParaQuality,0.25363386,( S ( VP ( VB ) ( PP ) ) ),( S ( VP ( VB ) ( PP ) ) ),0.0,False,False
15,FindStores,Where can I upgrade my laptop ?,I need to upgrade my laptop,"[['query', 'laptop']]",0,ParaQuality,0.3788273,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),8.0,False,False
15,FindStores,Where can I upgrade my laptop ?,How to upgrade laptop,"[['query', 'laptop']]",0,ParaQuality,0.3160987,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SBAR ( WHADVP ( WRB ) ) ( S ( VP ) ) ),5.0,False,False
15,FindStores,Where can I upgrade my laptop ?,A place to upgrade my laptop,"[['query', 'laptop']]",1,ParaQuality,0.39580062,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( NP ( NP ( DT ) ( NN ) ) ( SBAR ( S ) ) ),8.0,False,False
15,FindStores,Where can I upgrade my laptop ?,Where can I get a better Laptop?,"[['query', 'laptop']]",1,ParaQuality,0.48084095,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),0.0,False,False
15,FindStores,Where can I upgrade my laptop ?,what are my options for a better Laptop?,"[['query', 'laptop']]",1,ParaQuality,0.30540916,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SBARQ ( WHNP ( WP ) ) ( SQ ( SQ ) ) ( . ) ),5.0,False,False
15,FindStores,Where can I upgrade my laptop ?,Where would I be able to upgrade my laptop,"[['query', 'laptop']]",1,ParaQuality,0.46477458,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ),1.0,False,False
15,FindStores,Where can I upgrade my laptop ?,Where can I promote my laptop?,"[['query', 'laptop']]",0,ParaQuality,0.49163148,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),0.0,False,False
15,FindStores,Where can I upgrade my laptop ?,How can I find computer shop to elevate my laptop?,"[['query', 'laptop']]",0,ParaQuality,0.40508208,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),0.0,False,False
15,FindStores,Where can I upgrade my laptop ?,Where can I advance up my laptop?,"[['query', 'laptop']]",1,ParaQuality,0.47215882,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),0.0,False,False
15,FindStores,Where can I upgrade my laptop ?,I am looking for a place to upgrade my laptop.,"[['query', 'laptop']]",1,ParaQuality,0.36194298,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( . ) ),6.0,False,False
15,FindStores,Where can I upgrade my laptop ?,I'd like to improve my laptop but am not sure where to start.,"[['query', 'laptop']]",1,ParaQuality,0.23704937,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( S ( NP ( PRP ) ) ( VP ( VP ) ( CC ) ( VP ) ) ( . ) ),6.0,False,False
15,FindStores,Where can I upgrade my laptop ?,What places I can improve software of my laptop?,"[['query', 'laptop']]",1,ParaQuality,0.42167822,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SBAR ( WHNP ( WDT ) ( NNS ) ) ( S ( NP ) ( VP ) ) ( . ) ),6.0,False,False
15,FindStores,Where can I upgrade my laptop ?,Can I modernize operation system of my laptop somewhere around?,"[['query', 'laptop']]",0,ParaQuality,0.31704092,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( ADVP ) ) ( . ) ),7.0,False,False
15,FindStores,Where can I upgrade my laptop ?,Are there places around where I can refurbish software of my laptop?,"[['query', 'laptop']]",1,ParaQuality,0.324428,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),( SQ ( VBP ) ( NP ( EX ) ) ( NP ( NP ) ( SBAR ) ) ( . ) ),7.0,False,False
16,FindStores,Could you offer three barbershops in Newtown,What are the best barbershops in Newtown,"[['location', 'Newtown']]",0,ParaQuality,0.4703086,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),6.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,What are the best convenience stores near Newtown?,"[['location', 'Newtown'], ['business', 'convenience stores']]",1,ParaQuality,0.41789126,( S ( VP ( VB ) ( S ) ) ),( SBARQ ( WHNP ( WP ) ) ( VP ( VBP ) ( NP ) ) ( . ) ),6.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,Show me the best convenience stores near Newtown.,"[['location', 'Newtown'], ['business', 'convenience stores']]",1,ParaQuality,0.4981653,( S ( VP ( VB ) ( S ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),3.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,What are the top three convenience stores close to Newtown,"[['location', 'Newtown'], ['business', 'convenience stores']]",1,ParaQuality,0.4841522,( S ( VP ( VB ) ( S ) ) ),( SBARQ ( WHNP ( WP ) ) ( VP ( VBP ) ( NP ) ) ),5.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,Tell me the best convenience stores near Newtown,"[['location', 'Newtown'], ['business', 'convenience stores']]",1,ParaQuality,0.47710982,( S ( VP ( VB ) ( S ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),2.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,Do they work convenience stores near Newtown,"[['location', 'Newtown'], ['business', 'convenience stores']]",0,ParaQuality,0.38836443,( S ( VP ( VB ) ( S ) ) ),( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),5.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,Are open convenience stores near Newtown,"[['location', 'Newtown'], ['business', 'convenience stores']]",0,ParaQuality,0.4594584,( S ( VP ( VB ) ( S ) ) ),( SINV ( VBP ) ( NP ( NP ) ( PP ) ) ),5.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,Find me best convenience stores around Newtown,"[['location', 'Newtown'], ['business', 'convenience stores']]",0,ParaQuality,0.4756954,( S ( VP ( VB ) ( S ) ) ),( S ( VP ( VB ) ( S ) ) ),0.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,What are top three convenience stores not far from Newtown,"[['location', 'Newtown'], ['business', 'convenience stores']]",1,ParaQuality,0.49104097,( S ( VP ( VB ) ( S ) ) ),( SBAR ( WHNP ( WP ) ) ( S ( VP ) ) ),4.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,Show me best rated convenience stores near Newtown,"[['location', 'Newtown'], ['business', 'convenience stores']]",1,ParaQuality,0.48991016,( S ( VP ( VB ) ( S ) ) ),( S ( VP ( VB ) ( NP ) ) ),1.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,List down three convenience stores in Newtown.,"[['location', 'Newtown'], ['business', 'convenience stores']]",0,ParaQuality,0.45615566,( S ( VP ( VB ) ( S ) ) ),( S ( VP ( VB ) ( PRT ) ( NP ) ) ( . ) ),3.0,False,False
17,FindStores,Let me have top three convenience stores near Newtown,What are the three most convenience stores near Newtown?,"[['location', 'Newtown'], ['business', 'convenience stores']]",1,ParaQuality,0.40824676,( S ( VP ( VB ) ( S ) ) ),( SBARQ ( WHNP ( WP ) ) ( SQ ( VBP ) ( NP ) ) ( . ) ),7.0,False,False
18,GetReviews,I want reviews for McDonald's at Kensington st.,McDonald's Kensington st. reviews,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",1,ParaQuality,0.49449104,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( S ( NP ( NP ) ( NNP ) ( NNP ) ) ( NNS ) ),7.0,False,False
18,GetReviews,I want reviews for McDonald's at Kensington st.,McDonald's Kensington st. rating,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",1,ParaQuality,0.3337741,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( S ( NP ( NP ) ( NNP ) ( NNP ) ) ( NN ) ),7.0,False,False
18,GetReviews,I want reviews for McDonald's at Kensington st.,for people who have come to McDonald's at Kensington st. could you tell me about your experiences?,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",0,ParaQuality,0.43983215,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( SQ ( PP ( IN ) ( NP ) ) ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),6.0,False,False
18,GetReviews,I want reviews for McDonald's at Kensington st.,What do you think about McDonald's Kensington st.,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",1,ParaQuality,0.4953545,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( SBARQ ( WHNP ( WP ) ) ( SQ ( VBP ) ( NP ) ( VP ) ) ( . ) ),5.0,False,False
19,FindTaxi,How far is the closest cab,are we near to the closest cab,[],0,ParaQuality,0.37929136,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( VP ( VBP ) ( NP ( PRP ) ) ( PP ( IN ) ( PP ) ) ),8.0,False,False
19,FindTaxi,How far is the closest cab,What is distance for the next closet cab,[],1,ParaQuality,0.24741326,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHNP ( WP ) ) ( VP ( VBZ ) ( NP ) ) ),3.0,False,False
19,FindTaxi,How far is the closest cab,Is there any the closest cab,[],0,ParaQuality,0.23084927,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( PDT ) ( DT ) ( JJS ) ( NN ) ) ),10.0,False,False
19,FindTaxi,How far is the closest cab,What is the difference between closet cab and here,[],1,ParaQuality,0.17748508,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),5.0,False,False
19,FindTaxi,How far is the closest cab,How far is the closet taxi?,[],1,ParaQuality,0.2982043,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( SQ ( VBZ ) ( NP ) ) ( . ) ),2.0,False,False
19,FindTaxi,How far is the closest cab,How much distance is closest cab,[],1,ParaQuality,0.47458893,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBAR ( WHNP ( WHADJP ) ( NN ) ) ( S ( VP ) ) ),6.0,False,False
19,FindTaxi,How far is the closest cab,How away is the closest cab,[],1,ParaQuality,0.40955806,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),0.0,False,False
19,FindTaxi,How far is the closest cab,How many milse is the closest cab,[],1,ParaQuality,0.41006485,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBAR ( WHNP ( WHADJP ) ( NNS ) ) ( S ( VP ) ) ),6.0,False,False
19,FindTaxi,How far is the closest cab,Where is the nearest taxi,[],1,ParaQuality,0.3749425,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( VP ( VBZ ) ( NP ) ) ),1.0,False,False
19,FindTaxi,How far is the closest cab,Where is the closest cab,[],1,ParaQuality,0.4030627,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( VP ( VBZ ) ( NP ) ) ),1.0,False,False
19,FindTaxi,How far is the closest cab,Which cab would be the fastest to arrive,[],0,ParaQuality,0.20869046,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( S ( WHNP ( WDT ) ( NN ) ) ( VP ( MD ) ( VP ) ) ),6.0,False,False
19,FindTaxi,How far is the closest cab,I request to know the closest cab,[],1,ParaQuality,0.31986514,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),6.0,False,False
19,FindTaxi,How far is the closest cab,Where can i get the closest cab,[],0,ParaQuality,0.31932375,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ),4.0,False,False
19,FindTaxi,How far is the closest cab,Which one is the closest cab,[],0,ParaQuality,0.34137237,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBAR ( WHNP ( WDT ) ( NN ) ) ( S ( VP ) ) ),6.0,False,False
19,FindTaxi,How far is the closest cab,Find the nearest cab.,[],1,ParaQuality,0.34063497,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ) ( . ) ),6.0,False,False
19,FindTaxi,How far is the closest cab,Is there any cab near me?,[],1,ParaQuality,0.21802454,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( DT ) ( NN ) ) ( PP ( IN ) ( NP ) ) ( . ) ),10.0,False,False
19,FindTaxi,How far is the closest cab,Where can I see the closest cab?,[],0,ParaQuality,0.3577937,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),5.0,False,False
20,BookTaxi,Request a taxi from the airport to home,You must be careful to taxi drivers when you're going home from the airport,"[['from', 'airport'], ['to', 'home']]",0,ParaQuality,0.32463002,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),5.0,False,False
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Is there sunny or cloudy w����ther in Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.43911982,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( . ) ),8.0,False,False
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Should I take an umbrella to visit Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.46832454,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( S ) ) ( . ) ),7.0,False,False
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Will be cloudly tommorow in the Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",0,SNIPS,0.42229447,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( MD ) ( VP ( VB ) ( ADJP ) ( PP ) ) ( . ) ),7.0,False,False
22,GetWeather,what is the forecast for colder in Anston,Forecast for colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",0,SNIPS,0.37003076,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( NN ) ) ( PP ( IN ) ( ADJP ) ) ( PP ( IN ) ( NP ) ) ),9.0,False,False
22,GetWeather,what is the forecast for colder in Anston,What says the forecast for colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.4596721,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),0.0,False,False
22,GetWeather,what is the forecast for colder in Anston,What about colder in Anston in the forecast,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.33772174,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( FRAG ( WHNP ( WHNP ) ( IN ) ( ADJP ) ) ( PP ( IN ) ( NP ) ) ( PP ( IN ) ( NP ) ) ),10.0,False,False
22,GetWeather,what is the forecast for colder in Anston,Gime me the forecast for colder in Anston.,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.44197232,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),6.0,False,False
22,GetWeather,what is the forecast for colder in Anston,Describe the forecast for colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.45976284,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( S ( VP ( VB ) ( NP ) ) ),4.0,False,False
22,GetWeather,what is the forecast for colder in Anston,Tell me the forecast for colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.44922978,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),5.0,False,False
22,GetWeather,what is the forecast for colder in Anston,Write the forecast for colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.4572607,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),5.0,False,False
22,GetWeather,what is the forecast for colder in Anston,"In Anston,is it expected to get colder","[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.22902165,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),"( S ( PP ( IN ) ( NP ) ) ( , ) ( VBZ ) ( NP ( PRP ) ) ( VP ( VBN ) ( S ) ) )",9.0,False,False
22,GetWeather,what is the forecast for colder in Anston,Is is going to become colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.30623698,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( VBZ ) ( VBZ ) ( VP ( VBG ) ( S ) ) ),5.0,False,False
22,GetWeather,what is the forecast for colder in Anston,is it getting colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.32995817,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( VBZ ) ( NP ( PRP ) ) ( VP ( VBG ) ( ADJP ) ( PP ) ) ),7.0,False,False
22,GetWeather,what is the forecast for colder in Anston,will the winter be colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.26160014,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( MD ) ( NP ( DT ) ( NN ) ) ( VP ( VB ) ( ADJP ) ( PP ) ) ),8.0,False,False
22,GetWeather,what is the forecast for colder in Anston,when will the weather be colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",0,SNIPS,0.4334166,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ),5.0,False,False
22,GetWeather,what is the forecast for colder in Anston,the colder forecast in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.37415886,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( DT ) ( JJR ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),8.0,False,False
22,GetWeather,what is the forecast for colder in Anston,colder forecast of  Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",0,SNIPS,0.058575798,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( JJR ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),7.0,False,False
22,GetWeather,what is the forecast for colder in Anston,Is the forecast colder in Anston?,"[['condition_temperature', 'colder'], ['city', 'Anston']]",0,SNIPS,0.4474216,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( VBZ ) ( NP ( DT ) ( NN ) ) ( ADJP ( JJR ) ) ( PP ( IN ) ( NP ) ) ( . ) ),11.0,False,False
22,GetWeather,what is the forecast for colder in Anston,Is the weather colder in Anston?,"[['condition_temperature', 'colder'], ['city', 'Anston']]",0,SNIPS,0.3093893,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( VBZ ) ( NP ( DT ) ( NN ) ) ( ADJP ( JJR ) ) ( PP ( IN ) ( NP ) ) ( . ) ),11.0,False,False
22,GetWeather,what is the forecast for colder in Anston,How is the weather colder in Anston?,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.36720017,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ( ADJP ) ( PP ) ) ( . ) ),8.0,False,False
22,GetWeather,what is the forecast for colder in Anston,when it gets colder in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.30298507,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBAR ( WHADVP ( WRB ) ) ( S ( NP ) ( VP ) ) ),4.0,False,False
22,GetWeather,what is the forecast for colder in Anston,"Colder in anston, your forecast","[['condition_temperature', 'colder'], ['city', 'Anston']]",0,SNIPS,0.13934852,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),"( S ( S ( ADJP ) ) ( , ) ( NP ( PRP$ ) ( NN ) ) )",6.0,False,False
22,GetWeather,what is the forecast for colder in Anston,when the colder comes in anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.17065245,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBAR ( WHADVP ( WRB ) ) ( S ( NP ) ( VP ) ) ),4.0,False,False
23,GetWeather,How hot is it in Pesotum,Is Pesotum too hot,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.33924526,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SQ ( VBZ ) ( NP ( NNP ) ) ( ADJP ( RB ) ( JJ ) ) ),9.0,False,False
23,GetWeather,How hot is it in Pesotum,pesotum is too hot,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.21671748,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( S ( NP ( NN ) ) ( VP ( VBZ ) ( ADJP ) ) ),6.0,False,False
23,GetWeather,How hot is it in Pesotum,what a hotness in pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.347457,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SBAR ( WHNP ( WP ) ) ( NP ( NP ) ( PP ) ) ),6.0,False,False
23,GetWeather,How hot is it in Pesotum,the hotness of pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.42148575,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( NP ( NP ( DT ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),7.0,False,False
23,GetWeather,How hot is it in Pesotum,Does Pesotum hot ?,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.338083,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SQ ( VBZ ) ( NP ( NNP ) ) ( VP ( JJ ) ) ( . ) ),9.0,False,False
23,GetWeather,How hot is it in Pesotum,How much hot in Pesotum ?,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.37333527,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( FRAG ( WHNP ( WHADJP ) ( JJ ) ) ( PP ( IN ) ( NP ) ) ( . ) ),7.0,False,False
23,GetWeather,How hot is it in Pesotum,Is there hot in Pesotum ?,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.3900395,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SQ ( VBZ ) ( NP ( EX ) ) ( ADJP ( JJ ) ) ( PP ( IN ) ( NP ) ) ( . ) ),10.0,False,False
23,GetWeather,How hot is it in Pesotum,How Pesotum hot,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.37829402,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SBAR ( WHADVP ( WRB ) ) ( FRAG ( NP ) ) ),6.0,False,False
23,GetWeather,How hot is it in Pesotum,How hot in Pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.49051514,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( FRAG ( WHADJP ( WRB ) ( JJ ) ) ( PP ( IN ) ( NP ) ) ),4.0,False,False
23,GetWeather,How hot is it in Pesotum,"How is the temperature in Pesotum, is it hot","[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.46101233,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),"( S ( SBARQ ( WHADVP ) ( SQ ) ( , ) ) ( VP ( VBZ ) ( NP ) ( ADJP ) ) )",6.0,False,False
23,GetWeather,How hot is it in Pesotum,How hot in pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.49051514,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( FRAG ( WHADJP ( WRB ) ( JJ ) ) ( PP ( IN ) ( NP ) ) ),4.0,False,False
23,GetWeather,How hot is it in Pesotum,How hot it pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.37068057,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( NP ( PRP ) ) ( VP ( NN ) ) ),5.0,False,False
