seed_id,intent,input_utterance,paraphrase_value,parameters,is_correct,source,bert_score,utterance_template,paraphrase_template,ted,duplicate,semantics
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I would recommend With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7132007,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I'd give With Lee in Virginia, A Story of the American Civil War chronicle  4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7578128,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I would like With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",0,SNIPS,0.7508562,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I would offer With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7446261,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I will present With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",0,SNIPS,0.6680878,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I shall grant With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7092817,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I will give With Lee in Virginia, A story of the American Civil War chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7573272,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I should give With Lee in Virginia, a story of the American Civil War chronicle  4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7405319,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","I shall give With Lee in Virginia, a story of the American Civil War chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7051161,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","i will give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7573272,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","i want give With Lee in Virginia, A Story of the American Civil war chronicle 4 of 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",1,SNIPS,0.7220043,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),2.0,False,True
30,RateBook,"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6","i would give With Lee in Virginia, A Story of the American Civil War chronicle 4 in 6","[['object_name', 'With Lee in Virginia, A Story of the American Civil War'], ['object_part_of_series_type', 'chronicle'], ['rating_value', '4'], ['best_rating', '6']]",0,SNIPS,0.80749106,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),0.0,False,True
31,RateBook,Rate this album two out of 6,this album two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.55535287,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( NP ( DT ) ( NN ) ) ( NP ( CD ) ( IN ) ( PP ) ) ),7.0,False,True
31,RateBook,Rate this album two out of 6,set this album's rating two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.5603889,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ),1.0,False,True
31,RateBook,Rate this album two out of 6,Give the rating of this album two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.5366695,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ),1.0,False,True
31,RateBook,Rate this album two out of 6,Rate this album at two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.62346226,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ( CD ) ),2.0,False,True
31,RateBook,Rate this album two out of 6,What is the rating of this album two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.52441937,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( NP ) ( PP ) ) ),6.0,False,True
31,RateBook,Rate this album two out of 6,Would you rate this album two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.631745,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ),5.0,False,True
31,RateBook,Rate this album two out of 6,give this album two stars out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.63390136,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ),1.0,False,True
31,RateBook,Rate this album two out of 6,"Out of 6, rate this album two","[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.50971264,( S ( VP ( VB ) ( NP ) ( NP ) ) ),"( S ( PP ( IN ) ( PP ) ) ( , ) ( VP ( VB ) ( NP ) ( NP ) ) )",4.0,False,True
31,RateBook,Rate this album two out of 6,I am going to rate this album as two out of 6.,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.5780608,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( . ) ),6.0,False,True
31,RateBook,Rate this album two out of 6,Amount this album two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.64177793,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),0.0,False,True
31,RateBook,Rate this album two out of 6,Sum up this album two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.6279248,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( PRT ) ( NP ) ( NP ) ) ),1.0,False,True
31,RateBook,Rate this album two out of 6,Account this album two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.6421661,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),0.0,False,True
31,RateBook,Rate this album two out of 6,would you put two out of 6 on this album,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",0,SNIPS,0.50606805,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),5.0,False,True
31,RateBook,Rate this album two out of 6,put on this album two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.59971637,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VBN ) ( PRT ) ( NP ) ( NP ) ) ),2.0,False,True
31,RateBook,Rate this album two out of 6,Give this album rating two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.6066948,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( S ) ) ),2.0,False,True
31,RateBook,Rate this album two out of 6,This album rating is two out of 6,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.5024524,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( NP ( DT ) ( NN ) ( NN ) ) ( VP ( VBZ ) ( NP ) ) ),6.0,False,True
31,RateBook,Rate this album two out of 6,Give this album two out of 6 ratings.,"[['object_select', 'this'], ['object_type', 'album'], ['rating_value', 'two'], ['best_rating', '6']]",1,SNIPS,0.5479163,( S ( VP ( VB ) ( NP ) ( NP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),1.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Mark the current part of the saga 4 points out of 6.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.71780384,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( NP ( NP ( NNP ) ) ( NP ( NP ) ( PP ) ) ( NP ( NP ) ( PP ) ) ( . ) ),8.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,"In the current part of the saga, give 4 points out of 6.","[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.74697465,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),"( S ( PP ( IN ) ( NP ) ) ( , ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) )",5.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Give the current chapter of the saga 4 points out of 6.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.6221209,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Mark the current episode of the saga as 4 points out of 6.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.62587965,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( NP ( NP ( NNP ) ) ( NP ( NP ) ( PP ) ( PP ) ) ( . ) ),7.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Select the current section of the saga as 4 points out of 6.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.624242,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),1.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Provide the current part of the saga 4 points on a score of 6,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.54977113,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),1.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Demonstrate the current part of the saga 4 points out of 6,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.65527964,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),1.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Say the current part of the saga 4 points out of 6,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.676278,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ),1.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Give the current part of the saga got 4 points out of 6.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.70405275,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( S ) ) ( . ) ),2.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Give the current chapter of the saga 4 points out of 6 points.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.5943253,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Giver the current part of the saga 4 out of 6 points.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.60700846,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Can you give the current part of saga 4 points out of 6,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.6707824,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ),6.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Dude please me book give the current part of the saga 4 points out of 6,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.6084154,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( NP ( UH ) ) ( VP ( UH ) ( NP ) ( S ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),6.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,book give the current part of the saga 4 points out of 6 ready to sell tommorow,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.60606265,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( NP ( VB ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),3.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,book give the current part of the saga 4 points out of 6 already sold out,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.64724946,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( NP ( VB ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),3.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,4 points out of 6 for the current saga,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.5145824,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( NP ( NP ( CD ) ( NNS ) ) ( PP ( IN ) ( PP ) ) ( PP ( IN ) ( NP ) ) ),10.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Marks the current part of the saga 4 points out of 6.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.7125901,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( FRAG ( NP ( VBP ) ) ( NP ( NP ) ( PP ) ) ( NP ( NP ) ( PP ) ) ( . ) ),8.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Give 4 points out fo 6 for the current part of the saga.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",1,SNIPS,0.5807985,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( ADVP ) ( PP ) ( PP ) ) ( . ) ),3.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,What are the current part of the saga 4 points out of 6?,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.60864395,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( SBARQ ( WHNP ( WP ) ) ( VP ( VBP ) ( NP ) ( NP ) ) ( . ) ),4.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Outline  the current part of the saga 4 points out of 6.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.7013956,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.0,False,True
32,RateBook,Give the current part of the saga 4 points out of 6.,Show the current part of the saga 4 points out of 6.,"[['object_select', 'current'], ['object_part_of_series_type', 'saga'], ['rating_value', '4'], ['rating_unit', 'points'], ['best_rating', '6']]",0,SNIPS,0.70626175,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,Please play some fifties music by lavern baker.,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.70335805,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( VP ( UH ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),5.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,Hey please play one fifties music by lavern baker+,"[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.54004294,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( FRAG ( INTJ ( UH ) ) ( UH ) ( VP ( VB ) ( NP ) ) ( SYM ) ),7.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,Let's play some fifties music by lavern baker?,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.6773325,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( S ) ) ( . ) ),7.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,Can you play some of Lavern Baker's fifties music?,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.50072116,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),2.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,could you play some fifties by lavern baker,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.5756487,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),0.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,can you play some fifties by lavern baker,"[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.58578163,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),0.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,play some fifties music by lavern baker,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.6469475,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),4.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,"If you don't mind, please play some fifties music by lavern baker","[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.5721941,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),"( S ( SBAR ( IN ) ( S ) ) ( , ) ( UH ) ( VP ( VB ) ( NP ) ( PP ) ) )",6.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,"If you're okay, please play some fifties music by lavern baker","[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.61018544,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),"( S ( SBAR ( IN ) ( S ) ) ( , ) ( UH ) ( VP ( VB ) ( NP ) ( PP ) ) )",6.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,How about to play some fifties music by lavern baker,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.59830475,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SBAR ( WHADVP ( WRB ) ) ( S ( ADVP ) ( VP ) ) ),8.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,play fifties music by lavern baker,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.5691664,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),4.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,can you play some lavern baker music from the fifties,"[['year', 'fifties'], ['artist', 'lavern baker']]",1,SNIPS,0.54926395,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),0.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,Could you play some fifties music by Lavern Baker?,"[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.7309725,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),2.0,False,True
33,PlayMusic,Can you play some fifties music by lavern baker,Could you play fifties music sung by Lavern Baker?,"[['year', 'fifties'], ['artist', 'lavern baker']]",0,SNIPS,0.58824176,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),2.0,False,True
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,Can I get a 1964 track from Shahram Nazeri on Pandora,"[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",0,SNIPS,0.6014578,( S ( VP ( VB ) ( NP ) ) ( . ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),7.0,False,True
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,"Do me a favour please, play me a 1964 track from Shahram Nazeri on Pandora","[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",1,SNIPS,0.560058,( S ( VP ( VB ) ( NP ) ) ( . ) ),"( SQ ( VB ) ( NP ( PRP ) ) ( NP ( DT ) ( NN ) ) ( ADVP ( UH ) ) ( , ) ( VP ( VB ) ( NP ) ( NP ) ) )",12.0,False,True
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,"On Pandora, play Shahram Nazeri's 1964 track.","[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",1,SNIPS,0.65328467,( S ( VP ( VB ) ( NP ) ) ( . ) ),"( S ( PP ( IN ) ( NP ) ) ( , ) ( VP ( VB ) ( NP ) ) ( . ) )",4.0,False,True
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,Play one of Shahram Nazeri's 1964 track on Pandora.,"[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",1,SNIPS,0.51956236,( S ( VP ( VB ) ( NP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ) ( . ) ),0.0,False,True
34,PlayMusic,Play a 1964 track from Shahram Nazeri on Pandora.,I would like to hear a 1964 track from Shahram Nazeri on Pandora,"[['year', '1964'], ['music_item', 'track'], ['artist', 'Shahram Nazeri'], ['service', 'Pandora']]",1,SNIPS,0.651438,( S ( VP ( VB ) ( NP ) ) ( . ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),5.0,False,True
